Time,Displacement,Force
"20.5000","1.6992","0.4335"
"20.6000","1.7080","0.4336"
"20.7000","1.7163","0.4334"
"20.8000","1.7246","0.4334"
"20.9000","1.7331","0.4331"
"21.0000","1.7415","0.4332"
"21.1000","1.7494","0.4327"
"21.2000","1.7581","0.4328"
"21.3000","1.7661","0.4325"
"21.4000","1.7746","0.4325"
"21.5000","1.7829","0.4321"
"21.6000","1.7912","0.4321"
"21.7000","1.7992","0.4320"
"21.8000","1.8080","0.4321"
"21.9000","1.8162","0.4318"
"22.0000","1.8247","0.4316"
"22.1000","1.8331","0.4315"
"22.2000","1.8412","0.4312"
"22.3000","1.8494","0.4312"
"22.4000","1.8579","0.4310"
"22.5000","1.8661","0.4307"
"22.6000","1.8746","0.4309"
"22.7000","1.8829","0.4307"
"22.8000","1.8909","0.4304"
"22.9000","1.8994","0.4302"
"23.0000","1.9078","0.4303"
"23.1000","1.9162","0.4297"
"23.2000","1.9248","0.4298"
"23.3000","1.9330","0.4296"
"23.4000","1.9410","0.4293"
"23.5000","1.9496","0.4292"
"23.6000","1.9578","0.4291"
"23.7000","1.9664","0.4290"
"23.8000","1.9747","0.4286"
"23.9000","1.9829","0.4283"
"24.0000","1.9911","0.4283"
"24.1000","1.9995","0.4278"
"24.2000","2.0079","0.4280"
"24.3000","2.0165","0.4276"
"24.4000","2.0246","0.4275"
"24.5000","2.0330","0.4272"
"24.6000","2.0411","0.4267"
"24.7000","2.0494","0.4266"
"24.8000","2.0578","0.4263"
"24.9000","2.0663","0.4262"
"25.0000","2.0745","0.4257"
"25.1000","2.0829","0.4253"
"25.2000","2.0910","0.4251"
"25.3000","2.0995","0.4248"
"25.4000","2.1079","0.4244"
"25.5000","2.1164","0.4241"
"25.6000","2.1247","0.4236"
"25.7000","2.1330","0.4231"
"25.8000","2.1413","0.4226"
"25.9000","2.1495","0.4221"
"26.0000","2.1580","0.4219"
"26.1000","2.1664","0.4213"
"26.2000","2.1746","0.4207"
"26.3000","2.1827","0.4202"
"26.4000","2.1912","0.4196"
"26.5000","2.1995","0.4190"
"26.6000","2.2079","0.4183"
"26.7000","2.2164","0.4181"
"26.8000","2.2247","0.4175"
"26.9000","2.2328","0.4171"
"27.0000","2.2413","0.4165"
"27.1000","2.2495","0.4159"
"27.2000","2.2581","0.4157"
"27.3000","2.2663","0.4151"
"27.4000","2.2746","0.4146"
"27.5000","2.2829","0.4140"
"27.6000","2.2910","0.4133"
"27.7000","2.2994","0.4129"
"27.8000","2.3081","0.4120"
"27.9000","2.3162","0.4100"
"28.0000","2.3244","0.4069"
"28.1000","2.3329","0.4044"
"28.2000","2.3411","0.4027"
"28.3000","2.3493","0.4011"
"28.4000","2.3581","0.3998"
"28.5000","2.3661","0.3984"
"28.6000","2.3744","0.3970"
"28.7000","2.3828","0.3960"
"28.8000","2.3911","0.3948"
"28.9000","2.3997","0.3937"
"29.0000","2.4082","0.3926"
"29.1000","2.4161","0.3915"
"29.2000","2.4247","0.3906"
"29.3000","2.4330","0.3897"
"29.4000","2.4410","0.3884"
"29.5000","2.4498","0.3875"
"29.6000","2.4581","0.3858"
"29.7000","2.4660","0.3824"
"29.8000","2.4745","0.3778"
"29.9000","2.4828","0.3718"
"30.0000","2.4910","0.3604"
"30.1000","2.4997","0.3325"
"30.2000","2.5081","0.2633"
"30.3000","2.5164","0.2229"
"30.4000","2.5247","0.2045"
"30.5000","2.5329","0.1845"
"30.6000","2.5412","0.1341"
"30.7000","2.5498","0.0328"
"30.8000","2.5580","0.0352"
"30.9000","2.5662","0.0351"
"31.0000","2.5743","0.0353"
"31.1000","2.5828","0.0352"
"31.2000","2.5912","0.0353"
"31.3000","2.5997","0.0354"
"31.4000","2.6078","0.0352"
"31.5000","2.6164","0.0352"
"31.6000","2.6244","0.0353"
"31.7000","2.6327","0.0355"
"31.8000","2.6412","0.0351"
"31.9000","2.6496","0.0352"
"32.0000","2.6576","0.0354"
"32.1000","2.6662","0.0353"
"32.2000","2.6743","0.0354"
"32.3000","2.6828","0.0353"
"32.4000","2.6914","0.0355"
"32.5000","2.6997","0.0354"
"32.6000","2.7080","0.0353"
"32.7000","2.7165","0.0353"
"32.8000","2.7246","0.0354"
"32.9000","2.7329","0.0351"
"33.0000","2.7413","0.0355"
"33.1000","2.7495","0.0354"
"33.2000","2.7579","0.0353"
"33.3000","2.7660","0.0354"
"33.4000","2.7743","0.0354"
"33.5000","2.7829","0.0354"
"33.6000","2.7915","0.0354"
"33.7000","2.7995","0.0352"
"33.8000","2.8082","0.0355"
"33.9000","2.8162","0.0354"
"34.0000","2.8243","0.0355"
"34.1000","2.8329","0.0355"
"34.2000","2.8415","0.0355"
"34.3000","2.8493","0.0354"
"34.4000","2.8580","0.0353"
"34.5000","2.8661","0.0354"
"34.6000","2.8745","0.0354"
"34.7000","2.8831","0.0354"
"34.8000","2.8915","0.0355"
"34.9000","2.8994","0.0353"
"35.0000","2.9082","0.0355"
"35.1000","2.9162","0.0355"
"35.2000","2.9244","0.0355"
"35.3000","2.9330","0.0355"
"35.4000","2.9411","0.0354"
"35.5000","2.9497","0.0355"
"35.6000","2.9579","0.0353"
"35.7000","2.9659","0.0355"
"35.8000","2.9746","0.0356"
"35.9000","2.9832","0.0355"
"36.0000","2.9910","0.0355"
"36.1000","3.0000","0.0356"
"36.2000","3.0079","0.0358"
"36.3000","3.0159","0.0352"
"36.4000","3.0245","0.0355"
"36.5000","3.0331","0.0353"
"36.6000","3.0407","0.0353"
"36.7000","3.0497","0.0354"
"36.8000","3.0577","0.0353"
"36.9000","3.0660","0.0354"
"37.0000","3.0745","0.0354"
"37.1000","3.0829","0.0356"
"37.2000","3.0911","0.0354"
"37.3000","3.0998","0.0357"
"37.4000","3.1076","0.0354"
"37.5000","3.1162","0.0353"
"37.6000","3.1247","0.0354"
"37.7000","3.1328","0.0355"
"37.8000","3.1413","0.0354"
"37.9000","3.1497","0.0355"
"38.0000","3.1576","0.0356"
"38.1000","3.1662","0.0355"
"38.2000","3.1749","0.0355"
"38.3000","3.1829","0.0353"
"38.4000","3.1916","0.0355"
"38.5000","3.1997","0.0356"
"38.6000","3.2077","0.0352"
"38.7000","3.2163","0.0355"
"38.8000","3.2248","0.0353"
"38.9000","3.2328","0.0353"
"39.0000","3.2415","0.0356"
"39.1000","3.2494","0.0355"
"39.2000","3.2576","0.0354"
"39.3000","3.2662","0.0354"
"39.4000","3.2748","0.0355"
"39.5000","3.2829","0.0355"
"39.6000","3.2915","0.0356"
"39.7000","3.2993","0.0355"
"39.8000","3.3079","0.0355"
"39.9000","3.3162","0.0358"
"40.0000","3.3245","0.0356"
"40.1000","3.3330","0.0354"
"40.2000","3.3412","0.0354"
"40.3000","3.3491","0.0354"
"40.4000","3.3577","0.0353"
"40.5000","3.3660","0.0354"
"40.6000","3.3744","0.0355"
"40.7000","3.3834","0.0355"
"40.8000","3.3912","0.0354"
"40.9000","3.3992","0.0353"
"41.0000","3.4080","0.0353"
"41.1000","3.4163","0.0355"
"41.2000","3.4244","0.0355"
"41.3000","3.4332","0.0355"
"41.4000","3.4411","0.0353"
"41.5000","3.4495","0.0355"
"41.6000","3.4580","0.0355"
"41.7000","3.4663","0.0355"
"41.8000","3.4748","0.0356"
"41.9000","3.4833","0.0354"
"42.0000","3.4911","0.0354"
"42.1000","3.4997","0.0354"
"42.2000","3.5080","0.0357"
"42.3000","3.5162","0.0356"
"42.4000","3.5248","0.0354"
"42.5000","3.5330","0.0356"
"42.6000","3.5410","0.0357"
"42.7000","3.5495","0.0355"
"42.8000","3.5579","0.0355"
"42.9000","3.5661","0.0356"
"43.0000","3.5750","0.0353"
"43.1000","3.5831","0.0357"
"43.2000","3.5910","0.0354"
"43.3000","3.5997","0.0355"
"43.4000","3.6079","0.0354"
"43.5000","3.6161","0.0355"
"43.6000","3.6247","0.0351"
"43.7000","3.6326","0.0357"
"43.8000","3.6408","0.0357"
"43.9000","3.6495","0.0355"
"44.0000","3.6577","0.0355"
"44.1000","3.6663","0.0354"
"44.2000","3.6749","0.0356"
"44.3000","3.6827","0.0354"
"44.4000","3.6911","0.0355"
"44.5000","3.6996","0.0355"
"44.6000","3.7078","0.0355"
"44.7000","3.7165","0.0355"
"44.8000","3.7246","0.0355"
"44.9000","3.7326","0.0354"
"45.0000","3.7413","0.0355"
"45.1000","3.7497","0.0356"
"45.2000","3.7578","0.0355"
"45.3000","3.7666","0.0354"
"45.4000","3.7748","0.0355"
"45.5000","3.7828","0.0357"
"45.6000","3.7912","0.0354"
"45.7000","3.7995","0.0354"
"45.8000","3.8079","0.0355"
"45.9000","3.8163","0.0355"
"46.0000","3.8244","0.0353"
"46.1000","3.8326","0.0355"
"46.2000","3.8412","0.0356"
"46.3000","3.8494","0.0355"
"46.4000","3.8581","0.0356"
"46.5000","3.8665","0.0357"
"46.6000","3.8747","0.0354"
"46.7000","3.8829","0.0356"
"46.8000","3.8913","0.0354"
"46.9000","3.8995","0.0356"
"47.0000","3.9081","0.0356"
"47.1000","3.9162","0.0355"
"47.2000","3.9244","0.0356"
"47.3000","3.9327","0.0356"
"47.4000","3.9412","0.0355"
"47.5000","3.9495","0.0356"
"47.6000","3.9582","0.0357"
"47.7000","3.9664","0.0357"
"47.8000","3.9745","0.0356"
"47.9000","3.9829","0.0354"
"48.0000","3.9912","0.0355"
"48.1000","3.9996","0.0355"
"48.2000","4.0081","0.0356"
"48.3000","4.0161","0.0354"
"48.4000","4.0244","0.0355"
"48.5000","4.0329","0.0358"
"48.6000","4.0411","0.0354"
"48.7000","4.0498","0.0355"
"48.8000","4.0581","0.0356"
"48.9000","4.0662","0.0354"
"49.0000","4.0745","0.0354"
"49.1000","4.0829","0.0353"
"49.2000","4.0908","0.0355"
"49.3000","4.0998","0.0356"
"49.4000","4.1078","0.0355"
"49.5000","4.1160","0.0354"
"49.6000","4.1244","0.0355"
"49.7000","4.1328","0.0356"
"49.8000","4.1410","0.0356"
"49.9000","4.1501","0.0356"
"50.0000","4.1580","0.0355"
"50.1000","4.1663","0.0353"
"50.2000","4.1746","0.0354"
"50.3000","4.1828","0.0355"
"50.4000","4.1912","0.0355"
"50.5000","4.1998","0.0355"
"50.6000","4.2079","0.0357"
"50.7000","4.2161","0.0358"
"50.8000","4.2245","0.0355"
"50.9000","4.2328","0.0355"
"51.0000","4.2415","0.0356"
"51.1000","4.2498","0.0355"
"51.2000","4.2580","0.0353"
"51.3000","4.2662","0.0356"
"51.4000","4.2746","0.0354"
"51.5000","4.2827","0.0355"
"51.6000","4.2915","0.0356"
"51.7000","4.2995","0.0355"
"51.8000","4.3078","0.0355"
"51.9000","4.3160","0.0353"
"52.0000","4.3245","0.0355"
"52.1000","4.3327","0.0356"
"52.2000","4.3417","0.0354"
"52.3000","4.3496","0.0356"
"52.4000","4.3578","0.0357"
"52.5000","4.3661","0.0357"
"52.6000","4.3744","0.0356"
"52.7000","4.3826","0.0353"
"52.8000","4.3914","0.0356"
"52.9000","4.3994","0.0356"
"53.0000","4.4076","0.0353"
"53.1000","4.4159","0.0357"
"53.2000","4.4244","0.0355"
"53.3000","4.4330","0.0357"
"53.4000","4.4414","0.0356"
"53.5000","4.4497","0.0354"
"53.6000","4.4579","0.0356"
"53.7000","4.4662","0.0355"
"53.8000","4.4745","0.0356"
"53.9000","4.4833","0.0354"
"54.0000","4.4913","0.0355"
"54.1000","4.4996","0.0355"
"54.2000","4.5078","0.0356"
"54.3000","4.5161","0.0356"
"54.4000","4.5244","0.0356"
"54.5000","4.5331","0.0355"
"54.6000","4.5414","0.0355"
"54.7000","4.5496","0.0356"
"54.8000","4.5578","0.0357"
"54.9000","4.5662","0.0355"
"55.0000","4.5745","0.0354"
"55.1000","4.5832","0.0356"
"55.2000","4.5912","0.0357"
"55.3000","4.5996","0.0356"
"55.4000","4.6077","0.0356"
"55.5000","4.6160","0.0355"
"55.6000","4.6245","0.0356"
"55.7000","4.6331","0.0355"
"55.8000","4.6413","0.0356"
"55.9000","4.6496","0.0356"
"56.0000","4.6578","0.0355"
"56.1000","4.6660","0.0357"
"56.2000","4.6747","0.0356"
"56.3000","4.6830","0.0356"
"56.4000","4.6910","0.0354"
"56.5000","4.6994","0.0355"
"56.6000","4.7077","0.0356"
"56.7000","4.7159","0.0356"
"56.8000","4.7249","0.0356"
"56.9000","4.7331","0.0355"
"57.0000","4.7414","0.0356"
"57.1000","4.7496","0.0356"
"57.2000","4.7579","0.0354"
"57.3000","4.7662","0.0356"
"57.4000","4.7748","0.0354"
"57.5000","4.7828","0.0355"
"57.6000","4.7912","0.0356"
"57.7000","4.7993","0.0357"
"57.8000","4.8076","0.0356"
"57.9000","4.8162","0.0356"
"58.0000","4.8247","0.0354"
"58.1000","4.8329","0.0354"
"58.2000","4.8414","0.0355"
"58.3000","4.8495","0.0355"
"58.4000","4.8577","0.0355"
"58.5000","4.8664","0.0353"
"58.6000","4.8748","0.0356"
"58.7000","4.8828","0.0356"
"58.8000","4.8911","0.0358"
"58.9000","4.8994","0.0357"
"59.0000","4.9078","0.0356"
"59.1000","4.9164","0.0357"
"59.2000","4.9248","0.0355"
"59.3000","4.9331","0.0354"
"59.4000","4.9413","0.0356"
"59.5000","4.9495","0.0357"
"59.6000","4.9579","0.0356"
"59.7000","4.9663","0.0357"
"59.8000","4.9746","0.0356"
"59.9000","4.9829","0.0358"
"60.0000","4.9910","0.0355"
"60.1000","4.9993","0.0357"
"60.2000","5.0078","0.0355"
"60.3000","5.0164","0.0356"
"60.4000","5.0248","0.0354"
"60.5000","5.0330","0.0356"
"60.6000","5.0412","0.0356"
"60.7000","5.0495","0.0355"
"60.8000","5.0579","0.0356"
"60.9000","5.0663","0.0354"
"61.0000","5.0744","0.0355"
"61.1000","5.0827","0.0355"
"61.2000","5.0908","0.0356"
"61.3000","5.0994","0.0356"
"61.4000","5.1078","0.0357"
"61.5000","5.1164","0.0356"
"61.6000","5.1246","0.0354"
"61.7000","5.1329","0.0355"
"61.8000","5.1411","0.0356"
"61.9000","5.1495","0.0356"
"62.0000","5.1579","0.0356"
"62.1000","5.1663","0.0354"
"62.2000","5.1746","0.0356"
"62.3000","5.1829","0.0355"
"62.4000","5.1910","0.0356"
"62.5000","5.1997","0.0357"
"62.6000","5.2082","0.0355"
"62.7000","5.2163","0.0355"
"62.8000","5.2249","0.0354"
"62.9000","5.2330","0.0355"
"63.0000","5.2411","0.0355"
"63.1000","5.2497","0.0355"
"63.2000","5.2581","0.0356"
"63.3000","5.2663","0.0355"
"63.4000","5.2747","0.0357"
"63.5000","5.2827","0.0354"
"63.6000","5.2911","0.0356"
"63.7000","5.2997","0.0357"
"63.8000","5.3081","0.0355"
"63.9000","5.3164","0.0355"
"64.0000","5.3248","0.0356"
"64.1000","5.3326","0.0357"
"64.2000","5.3413","0.0354"
"64.3000","5.3496","0.0357"
"64.4000","5.3579","0.0355"
"64.5000","5.3662","0.0356"
"64.6000","5.3745","0.0356"
"64.7000","5.3823","0.0355"
"64.8000","5.3913","0.0356"
"64.9000","5.3995","0.0355"
"65.0000","5.4078","0.0355"
"65.1000","5.4164","0.0354"
"65.2000","5.4245","0.0358"
"65.3000","5.4325","0.0356"
"65.4000","5.4413","0.0356"
"65.5000","5.4497","0.0355"
"65.6000","5.4580","0.0355"
"65.7000","5.4663","0.0354"
"65.8000","5.4744","0.0356"
"65.9000","5.4828","0.0357"
"66.0000","5.4915","0.0355"
"66.1000","5.4997","0.0356"
"66.2000","5.5081","0.0355"
"66.3000","5.5165","0.0355"
"66.4000","5.5243","0.0355"
"66.5000","5.5330","0.0356"
"66.6000","5.5412","0.0356"
"66.6410","5.5445","0.0356"
