Time,Displacement,Force
"11.8000","0.9747","0.4764"
"11.9000","0.9830","0.4755"
"12.0000","0.9919","0.4747"
"12.1000","0.9998","0.4732"
"12.2000","1.0081","0.4716"
"12.3000","1.0166","0.4699"
"12.4000","1.0248","0.4679"
"12.5000","1.0332","0.4661"
"12.6000","1.0418","0.4641"
"12.7000","1.0497","0.4618"
"12.8000","1.0581","0.4597"
"12.9000","1.0664","0.4576"
"13.0000","1.0746","0.4557"
"13.1000","1.0834","0.4540"
"13.2000","1.0918","0.4521"
"13.3000","1.0998","0.4501"
"13.4000","1.1084","0.4485"
"13.5000","1.1165","0.4467"
"13.6000","1.1246","0.4451"
"13.7000","1.1334","0.4437"
"13.8000","1.1417","0.4423"
"13.9000","1.1497","0.4410"
"14.0000","1.1582","0.4399"
"14.1000","1.1665","0.4384"
"14.2000","1.1747","0.4375"
"14.3000","1.1834","0.4364"
"14.4000","1.1915","0.4355"
"14.5000","1.1999","0.4345"
"14.6000","1.2081","0.4337"
"14.7000","1.2163","0.4324"
"14.8000","1.2247","0.4320"
"14.9000","1.2334","0.4311"
"15.0000","1.2414","0.4302"
"15.1000","1.2499","0.4295"
"15.2000","1.2580","0.4287"
"15.3000","1.2664","0.4281"
"15.4000","1.2749","0.4279"
"15.5000","1.2836","0.4273"
"15.6000","1.2914","0.4265"
"15.7000","1.3000","0.4261"
"15.8000","1.3083","0.4260"
"15.9000","1.3164","0.4251"
"16.0000","1.3250","0.4247"
"16.1000","1.3334","0.4243"
"16.2000","1.3416","0.4236"
"16.3000","1.3499","0.4231"
"16.4000","1.3580","0.4229"
"16.5000","1.3664","0.4222"
"16.6000","1.3750","0.4222"
"16.7000","1.3832","0.4217"
"16.8000","1.3918","0.4217"
"16.9000","1.4000","0.4210"
"17.0000","1.4080","0.4204"
"17.1000","1.4165","0.4203"
"17.2000","1.4252","0.4203"
"17.3000","1.4330","0.4199"
"17.4000","1.4417","0.4199"
"17.5000","1.4497","0.4189"
"17.6000","1.4581","0.4189"
"17.7000","1.4666","0.4186"
"17.8000","1.4750","0.4186"
"17.9000","1.4829","0.4178"
"18.0000","1.4918","0.4179"
"18.1000","1.4997","0.4173"
"18.2000","1.5080","0.4174"
"18.3000","1.5165","0.4172"
"18.4000","1.5249","0.4168"
"18.5000","1.5329","0.4163"
"18.6000","1.5414","0.4161"
"18.7000","1.5495","0.4162"
"18.8000","1.5582","0.4159"
"18.9000","1.5665","0.4157"
"19.0000","1.5750","0.4156"
"19.1000","1.5835","0.4154"
"19.2000","1.5915","0.4150"
"19.3000","1.5996","0.4147"
"19.4000","1.6082","0.4146"
"19.5000","1.6167","0.4146"
"19.6000","1.6249","0.4141"
"19.7000","1.6334","0.4143"
"19.8000","1.6413","0.4136"
"19.9000","1.6497","0.4138"
"20.0000","1.6581","0.4136"
"20.1000","1.6667","0.4135"
"20.2000","1.6748","0.4132"
"20.3000","1.6835","0.4133"
"20.4000","1.6914","0.4126"
"20.5000","1.6999","0.4125"
"20.6000","1.7082","0.4123"
"20.7000","1.7167","0.4123"
"20.8000","1.7249","0.4123"
"20.9000","1.7332","0.4119"
"21.0000","1.7413","0.4117"
"21.1000","1.7498","0.4116"
"21.2000","1.7581","0.4113"
"21.3000","1.7665","0.4113"
"21.4000","1.7750","0.4111"
"21.5000","1.7834","0.4109"
"21.6000","1.7912","0.4108"
"21.7000","1.7998","0.4107"
"21.8000","1.8081","0.4105"
"21.9000","1.8163","0.4102"
"22.0000","1.8250","0.4101"
"22.1000","1.8330","0.4101"
"22.2000","1.8412","0.4100"
"22.3000","1.8498","0.4096"
"22.4000","1.8583","0.4095"
"22.5000","1.8665","0.4094"
"22.6000","1.8753","0.4094"
"22.7000","1.8832","0.4092"
"22.8000","1.8915","0.4090"
"22.9000","1.8998","0.4089"
"23.0000","1.9083","0.4089"
"23.1000","1.9164","0.4086"
"23.2000","1.9249","0.4086"
"23.3000","1.9329","0.4082"
"23.4000","1.9415","0.4083"
"23.5000","1.9498","0.4081"
"23.6000","1.9582","0.4079"
"23.7000","1.9665","0.4079"
"23.8000","1.9751","0.4078"
"23.9000","1.9830","0.4077"
"24.0000","1.9916","0.4077"
"24.1000","1.9999","0.4073"
"24.2000","2.0082","0.4074"
"24.3000","2.0168","0.4074"
"24.4000","2.0248","0.4073"
"24.5000","2.0329","0.4066"
"24.6000","2.0416","0.4067"
"24.7000","2.0501","0.4068"
"24.8000","2.0582","0.4065"
"24.9000","2.0669","0.4067"
"25.0000","2.0748","0.4061"
"25.1000","2.0830","0.4060"
"25.2000","2.0915","0.4059"
"25.3000","2.0999","0.4059"
"25.4000","2.1082","0.4057"
"25.5000","2.1166","0.4057"
"25.6000","2.1246","0.4054"
"25.7000","2.1331","0.4054"
"25.8000","2.1415","0.4056"
"25.9000","2.1499","0.4051"
"26.0000","2.1583","0.4052"
"26.1000","2.1668","0.4050"
"26.2000","2.1747","0.4047"
"26.3000","2.1832","0.4048"
"26.4000","2.1914","0.4047"
"26.5000","2.1998","0.4041"
"26.6000","2.2083","0.4044"
"26.7000","2.2163","0.4042"
"26.8000","2.2246","0.4040"
"26.9000","2.2330","0.4038"
"27.0000","2.2413","0.4038"
"27.1000","2.2499","0.4036"
"27.2000","2.2583","0.4036"
"27.3000","2.2665","0.4035"
"27.4000","2.2747","0.4032"
"27.5000","2.2831","0.4031"
"27.6000","2.2915","0.4029"
"27.7000","2.3001","0.4030"
"27.8000","2.3083","0.4027"
"27.9000","2.3165","0.4025"
"28.0000","2.3248","0.4023"
"28.1000","2.3332","0.4023"
"28.2000","2.3416","0.4021"
"28.3000","2.3501","0.4020"
"28.4000","2.3584","0.4020"
"28.5000","2.3665","0.4017"
"28.6000","2.3748","0.4012"
"28.7000","2.3831","0.4014"
"28.8000","2.3917","0.4011"
"28.9000","2.4000","0.4009"
"29.0000","2.4082","0.4006"
"29.1000","2.4164","0.4004"
"29.2000","2.4248","0.4004"
"29.3000","2.4330","0.3997"
"29.4000","2.4418","0.4000"
"29.5000","2.4502","0.3994"
"29.6000","2.4584","0.3994"
"29.7000","2.4663","0.3988"
"29.8000","2.4749","0.3986"
"29.9000","2.4830","0.3984"
"30.0000","2.4916","0.3981"
"30.1000","2.4999","0.3977"
"30.2000","2.5079","0.3976"
"30.3000","2.5161","0.3972"
"30.4000","2.5247","0.3970"
"30.5000","2.5329","0.3967"
"30.6000","2.5417","0.3964"
"30.7000","2.5500","0.3963"
"30.8000","2.5580","0.3959"
"30.9000","2.5664","0.3957"
"31.0000","2.5749","0.3954"
"31.1000","2.5831","0.3950"
"31.2000","2.5919","0.3951"
"31.3000","2.6000","0.3946"
"31.4000","2.6082","0.3943"
"31.5000","2.6165","0.3936"
"31.6000","2.6249","0.3934"
"31.7000","2.6333","0.3932"
"31.8000","2.6419","0.3929"
"31.9000","2.6500","0.3923"
"32.0000","2.6581","0.3920"
"32.1000","2.6667","0.3917"
"32.2000","2.6747","0.3910"
"32.3000","2.6834","0.3906"
"32.4000","2.6916","0.3903"
"32.5000","2.6997","0.3896"
"32.6000","2.7080","0.3888"
"32.7000","2.7166","0.3884"
"32.8000","2.7246","0.3877"
"32.9000","2.7336","0.3871"
"33.0000","2.7416","0.3865"
"33.1000","2.7498","0.3855"
"33.2000","2.7582","0.3847"
"33.3000","2.7666","0.3838"
"33.4000","2.7746","0.3826"
"33.5000","2.7836","0.3820"
"33.6000","2.7914","0.3811"
"33.7000","2.7997","0.3806"
"33.8000","2.8080","0.3797"
"33.9000","2.8163","0.3790"
"34.0000","2.8248","0.3783"
"34.1000","2.8335","0.3777"
"34.2000","2.8416","0.3769"
"34.3000","2.8497","0.3759"
"34.4000","2.8581","0.3748"
"34.5000","2.8664","0.3738"
"34.6000","2.8751","0.3728"
"34.7000","2.8834","0.3714"
"34.8000","2.8915","0.3687"
"34.9000","2.8997","0.3644"
"35.0000","2.9081","0.3612"
"35.1000","2.9163","0.3580"
"35.2000","2.9252","0.3559"
"35.3000","2.9333","0.3532"
"35.4000","2.9417","0.3508"
"35.5000","2.9498","0.3484"
"35.6000","2.9581","0.3464"
"35.7000","2.9662","0.3445"
"35.8000","2.9752","0.3426"
"35.9000","2.9831","0.3408"
"36.0000","2.9915","0.3392"
"36.1000","2.9995","0.3373"
"36.2000","3.0081","0.3361"
"36.3000","3.0164","0.3347"
"36.4000","3.0252","0.3334"
"36.5000","3.0334","0.3318"
"36.6000","3.0417","0.3303"
"36.7000","3.0499","0.3284"
"36.8000","3.0581","0.3269"
"36.9000","3.0667","0.3254"
"37.0000","3.0751","0.3236"
"37.1000","3.0830","0.3216"
"37.2000","3.0915","0.3200"
"37.3000","3.0998","0.3180"
"37.4000","3.1078","0.3158"
"37.5000","3.1168","0.3140"
"37.6000","3.1251","0.3121"
"37.7000","3.1332","0.3101"
"37.8000","3.1416","0.3076"
"37.9000","3.1499","0.3046"
"38.0000","3.1578","0.3015"
"38.1000","3.1670","0.2993"
"38.2000","3.1748","0.2969"
"38.3000","3.1832","0.2947"
"38.4000","3.1914","0.2923"
"38.5000","3.1998","0.2897"
"38.6000","3.2081","0.2870"
"38.7000","3.2169","0.2847"
"38.8000","3.2247","0.2820"
"38.9000","3.2333","0.2795"
"39.0000","3.2415","0.2773"
"39.1000","3.2495","0.2751"
"39.2000","3.2582","0.2736"
"39.3000","3.2667","0.2716"
"39.4000","3.2745","0.2696"
"39.5000","3.2831","0.2676"
"39.6000","3.2914","0.2648"
"39.7000","3.2995","0.2624"
"39.8000","3.3085","0.2607"
"39.9000","3.3168","0.2591"
"40.0000","3.3249","0.2582"
"40.1000","3.3333","0.2570"
"40.2000","3.3416","0.2560"
"40.3000","3.3496","0.2551"
"40.4000","3.3586","0.2541"
"40.5000","3.3666","0.2532"
"40.6000","3.3748","0.2521"
"40.7000","3.3831","0.2517"
"40.8000","3.3914","0.2508"
"40.9000","3.3998","0.2503"
"41.0000","3.4086","0.2489"
"41.1000","3.4166","0.2475"
"41.2000","3.4251","0.2464"
"41.3000","3.4332","0.2448"
"41.4000","3.4412","0.2428"
"41.5000","3.4499","0.2408"
"41.6000","3.4585","0.2385"
"41.7000","3.4663","0.2355"
"41.8000","3.4750","0.2315"
"41.9000","3.4831","0.2256"
"42.0000","3.4911","0.2153"
"42.1000","3.5001","0.1928"
"42.2000","3.5084","0.1707"
"42.3000","3.5163","0.1596"
"42.4000","3.5249","0.1523"
"42.5000","3.5330","0.1467"
"42.6000","3.5412","0.1427"
"42.7000","3.5499","0.1393"
"42.8000","3.5581","0.1352"
"42.9000","3.5665","0.1318"
"43.0000","3.5747","0.1299"
"43.1000","3.5828","0.1273"
"43.2000","3.5915","0.1252"
"43.3000","3.6001","0.1230"
"43.4000","3.6081","0.1201"
"43.5000","3.6167","0.1179"
"43.6000","3.6250","0.1151"
"43.7000","3.6329","0.1131"
"43.8000","3.6417","0.1117"
"43.9000","3.6502","0.1098"
"44.0000","3.6580","0.1086"
"44.1000","3.6667","0.1071"
"44.2000","3.6747","0.1058"
"44.3000","3.6828","0.1048"
"44.4000","3.6917","0.1041"
"44.5000","3.7000","0.1031"
"44.6000","3.7081","0.1024"
"44.7000","3.7167","0.1016"
"44.8000","3.7247","0.1004"
"44.9000","3.7330","0.0988"
"45.0000","3.7417","0.0978"
"45.1000","3.7500","0.0971"
"45.2000","3.7582","0.0961"
"45.3000","3.7666","0.0953"
"45.4000","3.7746","0.0945"
"45.5000","3.7832","0.0938"
"45.6000","3.7918","0.0928"
"45.7000","3.7998","0.0919"
"45.8000","3.8084","0.0910"
"45.9000","3.8167","0.0903"
"46.0000","3.8245","0.0890"
"46.1000","3.8333","0.0884"
"46.2000","3.8416","0.0876"
"46.3000","3.8497","0.0865"
"46.4000","3.8583","0.0854"
"46.5000","3.8665","0.0837"
"46.6000","3.8744","0.0822"
"46.7000","3.8832","0.0804"
"46.8000","3.8916","0.0790"
"46.9000","3.8998","0.0773"
"47.0000","3.9085","0.0745"
"47.1000","3.9165","0.0677"
"47.2000","3.9248","0.0644"
"47.3000","3.9333","0.0609"
"47.4000","3.9416","0.0578"
"47.5000","3.9498","0.0532"
"47.6000","3.9582","0.0512"
"47.7000","3.9662","0.0494"
"47.8000","3.9748","0.0457"
"47.9000","3.9832","0.0403"
"48.0000","3.9915","0.0338"
"48.1000","3.9999","0.0339"
"48.2000","4.0084","0.0338"
"48.3000","4.0163","0.0338"
"48.4000","4.0249","0.0338"
"48.5000","4.0332","0.0339"
"48.6000","4.0417","0.0337"
"48.7000","4.0499","0.0339"
"48.8000","4.0581","0.0340"
"48.9000","4.0661","0.0340"
"49.0000","4.0750","0.0339"
"49.1000","4.0834","0.0339"
"49.2000","4.0917","0.0338"
"49.3000","4.1001","0.0339"
"49.4000","4.1082","0.0337"
"49.5000","4.1164","0.0339"
"49.6000","4.1250","0.0335"
"49.7000","4.1333","0.0338"
"49.8000","4.1416","0.0338"
"49.9000","4.1499","0.0337"
"50.0000","4.1579","0.0341"
"50.1000","4.1664","0.0337"
"50.2000","4.1749","0.0338"
"50.3000","4.1834","0.0339"
"50.4000","4.1918","0.0338"
"50.5000","4.2002","0.0339"
"50.6000","4.2079","0.0339"
"50.7000","4.2166","0.0340"
"50.8000","4.2248","0.0338"
"50.9000","4.2331","0.0340"
"51.0000","4.2415","0.0339"
"51.1000","4.2498","0.0338"
"51.2000","4.2577","0.0339"
"51.3000","4.2665","0.0338"
"51.4000","4.2747","0.0338"
"51.5000","4.2832","0.0339"
"51.6000","4.2917","0.0339"
"51.7000","4.2998","0.0338"
"51.8000","4.3080","0.0338"
"51.9000","4.3166","0.0338"
"52.0000","4.3247","0.0338"
"52.1000","4.3332","0.0339"
"52.2000","4.3417","0.0339"
"52.3000","4.3496","0.0338"
"52.4000","4.3583","0.0338"
"52.5000","4.3667","0.0341"
"52.6000","4.3750","0.0340"
"52.7000","4.3835","0.0338"
"52.8000","4.3918","0.0339"
"52.9000","4.3998","0.0338"
"53.0000","4.4084","0.0338"
"53.1000","4.4165","0.0339"
"53.2000","4.4249","0.0338"
"53.3000","4.4333","0.0341"
"53.4000","4.4416","0.0339"
"53.5000","4.4495","0.0336"
"53.6000","4.4584","0.0339"
"53.7000","4.4665","0.0338"
"53.8000","4.4750","0.0339"
"53.9000","4.4834","0.0338"
"54.0000","4.4916","0.0337"
"54.1000","4.4996","0.0340"
"54.2000","4.5082","0.0339"
"54.3000","4.5164","0.0340"
"54.4000","4.5249","0.0340"
"54.5000","4.5331","0.0340"
"54.6000","4.5413","0.0338"
"54.7000","4.5496","0.0339"
"54.7910","4.5574","0.0339"
