Time,Displacement,Force
"14.3000","1.1829","0.4454"
"14.4000","1.1911","0.4441"
"14.5000","1.1993","0.4427"
"14.6000","1.2076","0.4417"
"14.7000","1.2159","0.4407"
"14.8000","1.2242","0.4398"
"14.9000","1.2329","0.4391"
"15.0000","1.2409","0.4375"
"15.1000","1.2494","0.4369"
"15.2000","1.2575","0.4359"
"15.3000","1.2658","0.4354"
"15.4000","1.2743","0.4344"
"15.5000","1.2830","0.4339"
"15.6000","1.2909","0.4333"
"15.7000","1.2995","0.4328"
"15.8000","1.3078","0.4323"
"15.9000","1.3159","0.4317"
"16.0000","1.3244","0.4310"
"16.1000","1.3329","0.4304"
"16.2000","1.3410","0.4297"
"16.3000","1.3494","0.4294"
"16.4000","1.3574","0.4286"
"16.5000","1.3658","0.4284"
"16.6000","1.3744","0.4277"
"16.7000","1.3826","0.4274"
"16.8000","1.3912","0.4271"
"16.9000","1.3995","0.4270"
"17.0000","1.4074","0.4265"
"17.1000","1.4160","0.4261"
"17.2000","1.4246","0.4256"
"17.3000","1.4325","0.4251"
"17.4000","1.4412","0.4250"
"17.5000","1.4492","0.4243"
"17.6000","1.4576","0.4244"
"17.7000","1.4661","0.4238"
"17.8000","1.4745","0.4237"
"17.9000","1.4823","0.4230"
"18.0000","1.4913","0.4232"
"18.1000","1.4992","0.4227"
"18.2000","1.5074","0.4224"
"18.3000","1.5160","0.4222"
"18.4000","1.5244","0.4219"
"18.5000","1.5324","0.4214"
"18.6000","1.5409","0.4215"
"18.7000","1.5490","0.4211"
"18.8000","1.5576","0.4210"
"18.9000","1.5659","0.4210"
"19.0000","1.5745","0.4205"
"19.1000","1.5829","0.4204"
"19.2000","1.5910","0.4200"
"19.3000","1.5990","0.4199"
"19.4000","1.6077","0.4198"
"19.5000","1.6162","0.4196"
"19.6000","1.6244","0.4191"
"19.7000","1.6328","0.4191"
"19.8000","1.6408","0.4189"
"19.9000","1.6492","0.4185"
"20.0000","1.6576","0.4184"
"20.1000","1.6662","0.4182"
"20.2000","1.6743","0.4183"
"20.3000","1.6830","0.4181"
"20.4000","1.6909","0.4174"
"20.5000","1.6993","0.4175"
"20.6000","1.7077","0.4172"
"20.7000","1.7162","0.4173"
"20.8000","1.7244","0.4169"
"20.9000","1.7327","0.4168"
"21.0000","1.7407","0.4167"
"21.1000","1.7493","0.4164"
"21.2000","1.7576","0.4164"
"21.3000","1.7660","0.4160"
"21.4000","1.7745","0.4160"
"21.5000","1.7829","0.4161"
"21.6000","1.7907","0.4153"
"21.7000","1.7993","0.4155"
"21.8000","1.8076","0.4152"
"21.9000","1.8158","0.4153"
"22.0000","1.8244","0.4153"
"22.1000","1.8325","0.4149"
"22.2000","1.8407","0.4147"
"22.3000","1.8493","0.4147"
"22.4000","1.8578","0.4145"
"22.5000","1.8660","0.4146"
"22.6000","1.8747","0.4144"
"22.7000","1.8827","0.4143"
"22.8000","1.8910","0.4142"
"22.9000","1.8993","0.4139"
"23.0000","1.9078","0.4139"
"23.1000","1.9159","0.4137"
"23.2000","1.9244","0.4135"
"23.3000","1.9324","0.4134"
"23.4000","1.9410","0.4131"
"23.5000","1.9492","0.4131"
"23.6000","1.9577","0.4131"
"23.7000","1.9659","0.4128"
"23.8000","1.9746","0.4131"
"23.9000","1.9825","0.4126"
"24.0000","1.9911","0.4125"
"24.1000","1.9994","0.4125"
"24.2000","2.0076","0.4123"
"24.3000","2.0163","0.4122"
"24.4000","2.0243","0.4120"
"24.5000","2.0323","0.4118"
"24.6000","2.0410","0.4120"
"24.7000","2.0495","0.4119"
"24.8000","2.0577","0.4115"
"24.9000","2.0663","0.4117"
"25.0000","2.0743","0.4111"
"25.1000","2.0825","0.4113"
"25.2000","2.0909","0.4112"
"25.3000","2.0993","0.4110"
"25.4000","2.1076","0.4108"
"25.5000","2.1161","0.4108"
"25.6000","2.1241","0.4106"
"25.7000","2.1326","0.4105"
"25.8000","2.1410","0.4105"
"25.9000","2.1493","0.4104"
"26.0000","2.1578","0.4103"
"26.1000","2.1663","0.4104"
"26.2000","2.1742","0.4101"
"26.3000","2.1827","0.4100"
"26.4000","2.1909","0.4100"
"26.5000","2.1993","0.4098"
"26.6000","2.2078","0.4097"
"26.7000","2.2158","0.4096"
"26.8000","2.2241","0.4096"
"26.9000","2.2325","0.4094"
"27.0000","2.2408","0.4091"
"27.1000","2.2495","0.4092"
"27.2000","2.2578","0.4092"
"27.3000","2.2660","0.4090"
"27.4000","2.2742","0.4087"
"27.5000","2.2826","0.4088"
"27.6000","2.2910","0.4089"
"27.7000","2.2995","0.4089"
"27.8000","2.3078","0.4085"
"27.9000","2.3159","0.4084"
"28.0000","2.3242","0.4086"
"28.1000","2.3326","0.4083"
"28.2000","2.3411","0.4082"
"28.3000","2.3496","0.4079"
"28.4000","2.3579","0.4083"
"28.5000","2.3660","0.4081"
"28.6000","2.3743","0.4080"
"28.7000","2.3826","0.4076"
"28.8000","2.3912","0.4079"
"28.9000","2.3995","0.4077"
"29.0000","2.4077","0.4076"
"29.1000","2.4158","0.4073"
"29.2000","2.4242","0.4073"
"29.3000","2.4325","0.4072"
"29.4000","2.4412","0.4073"
"29.5000","2.4497","0.4074"
"29.6000","2.4578","0.4070"
"29.7000","2.4658","0.4070"
"29.8000","2.4744","0.4070"
"29.9000","2.4825","0.4066"
"30.0000","2.4910","0.4068"
"30.1000","2.4994","0.4068"
"30.2000","2.5074","0.4066"
"30.3000","2.5156","0.4064"
"30.4000","2.5242","0.4063"
"30.5000","2.5324","0.4063"
"30.6000","2.5412","0.4063"
"30.7000","2.5494","0.4061"
"30.8000","2.5575","0.4060"
"30.9000","2.5659","0.4060"
"31.0000","2.5743","0.4060"
"31.1000","2.5825","0.4060"
"31.2000","2.5914","0.4061"
"31.3000","2.5995","0.4057"
"31.4000","2.6077","0.4058"
"31.5000","2.6160","0.4055"
"31.6000","2.6244","0.4056"
"31.7000","2.6327","0.4055"
"31.8000","2.6414","0.4055"
"31.9000","2.6496","0.4055"
"32.0000","2.6575","0.4050"
"32.1000","2.6661","0.4050"
"32.2000","2.6743","0.4049"
"32.3000","2.6828","0.4049"
"32.4000","2.6911","0.4049"
"32.5000","2.6992","0.4048"
"32.6000","2.7075","0.4048"
"32.7000","2.7160","0.4047"
"32.8000","2.7241","0.4046"
"32.9000","2.7330","0.4048"
"33.0000","2.7410","0.4045"
"33.1000","2.7493","0.4044"
"33.2000","2.7576","0.4043"
"33.3000","2.7660","0.4044"
"33.4000","2.7740","0.4040"
"33.5000","2.7830","0.4044"
"33.6000","2.7909","0.4041"
"33.7000","2.7991","0.4037"
"33.8000","2.8074","0.4039"
"33.9000","2.8158","0.4037"
"34.0000","2.8242","0.4038"
"34.1000","2.8330","0.4042"
"34.2000","2.8410","0.4039"
"34.3000","2.8492","0.4038"
"34.4000","2.8576","0.4036"
"34.5000","2.8659","0.4033"
"34.6000","2.8745","0.4037"
"34.7000","2.8829","0.4034"
"34.8000","2.8910","0.4033"
"34.9000","2.8992","0.4032"
"35.0000","2.9076","0.4031"
"35.1000","2.9158","0.4032"
"35.2000","2.9247","0.4034"
"35.3000","2.9328","0.4032"
"35.4000","2.9412","0.4031"
"35.5000","2.9493","0.4029"
"35.6000","2.9576","0.4030"
"35.7000","2.9656","0.4027"
"35.8000","2.9747","0.4032"
"35.9000","2.9826","0.4026"
"36.0000","2.9910","0.4028"
"36.1000","2.9990","0.4024"
"36.2000","3.0076","0.4025"
"36.3000","3.0158","0.4024"
"36.4000","3.0247","0.4027"
"36.5000","3.0328","0.4027"
"36.6000","3.0411","0.4022"
"36.7000","3.0493","0.4021"
"36.8000","3.0576","0.4021"
"36.9000","3.0661","0.4023"
"37.0000","3.0745","0.4021"
"37.1000","3.0825","0.4019"
"37.2000","3.0909","0.4020"
"37.3000","3.0992","0.4017"
"37.4000","3.1073","0.4015"
"37.5000","3.1162","0.4019"
"37.6000","3.1245","0.4017"
"37.7000","3.1326","0.4017"
"37.8000","3.1411","0.4016"
"37.9000","3.1494","0.4015"
"38.0000","3.1573","0.4013"
"38.1000","3.1664","0.4016"
"38.2000","3.1744","0.4013"
"38.3000","3.1826","0.4012"
"38.4000","3.1910","0.4011"
"38.5000","3.1993","0.4012"
"38.6000","3.2075","0.4011"
"38.7000","3.2164","0.4013"
"38.8000","3.2243","0.4006"
"38.9000","3.2328","0.4009"
"39.0000","3.2410","0.4011"
"39.1000","3.2491","0.4006"
"39.2000","3.2577","0.4008"
"39.3000","3.2661","0.4007"
"39.4000","3.2740","0.4005"
"39.5000","3.2825","0.4004"
"39.6000","3.2909","0.4003"
"39.7000","3.2990","0.4003"
"39.8000","3.3079","0.4006"
"39.9000","3.3163","0.4005"
"40.0000","3.3243","0.4002"
"40.1000","3.3327","0.4002"
"40.2000","3.3410","0.4001"
"40.3000","3.3491","0.3999"
"40.4000","3.3580","0.4002"
"40.5000","3.3661","0.3998"
"40.6000","3.3742","0.3998"
"40.7000","3.3826","0.3998"
"40.8000","3.3909","0.3994"
"40.9000","3.3992","0.3996"
"41.0000","3.4081","0.3996"
"41.1000","3.4161","0.3996"
"41.2000","3.4246","0.3994"
"41.3000","3.4327","0.3993"
"41.4000","3.4407","0.3990"
"41.5000","3.4493","0.3992"
"41.6000","3.4580","0.3993"
"41.7000","3.4658","0.3990"
"41.8000","3.4744","0.3991"
"41.9000","3.4825","0.3986"
"42.0000","3.4906","0.3986"
"42.1000","3.4995","0.3986"
"42.2000","3.5079","0.3987"
"42.3000","3.5158","0.3986"
"42.4000","3.5244","0.3986"
"42.5000","3.5324","0.3981"
"42.6000","3.5406","0.3982"
"42.7000","3.5494","0.3981"
"42.8000","3.5576","0.3980"
"42.9000","3.5659","0.3980"
"43.0000","3.5742","0.3978"
"43.1000","3.5823","0.3976"
"43.2000","3.5908","0.3979"
"43.3000","3.5995","0.3978"
"43.4000","3.6077","0.3976"
"43.5000","3.6161","0.3977"
"43.6000","3.6245","0.3975"
"43.7000","3.6324","0.3973"
"43.8000","3.6411","0.3975"
"43.9000","3.6497","0.3975"
"44.0000","3.6576","0.3970"
"44.1000","3.6662","0.3971"
"44.2000","3.6742","0.3970"
"44.3000","3.6823","0.3969"
"44.4000","3.6912","0.3970"
"44.5000","3.6995","0.3970"
"44.6000","3.7076","0.3969"
"44.7000","3.7162","0.3968"
"44.8000","3.7242","0.3966"
"44.9000","3.7324","0.3965"
"45.0000","3.7412","0.3967"
"45.1000","3.7495","0.3966"
"45.2000","3.7577","0.3964"
"45.3000","3.7660","0.3965"
"45.4000","3.7740","0.3961"
"45.5000","3.7826","0.3962"
"45.6000","3.7912","0.3963"
"45.7000","3.7993","0.3960"
"45.8000","3.8078","0.3961"
"45.9000","3.8162","0.3959"
"46.0000","3.8240","0.3958"
"46.1000","3.8327","0.3958"
"46.2000","3.8410","0.3958"
"46.3000","3.8492","0.3956"
"46.4000","3.8577","0.3953"
"46.5000","3.8659","0.3953"
"46.6000","3.8739","0.3950"
"46.7000","3.8826","0.3954"
"46.8000","3.8911","0.3953"
"46.9000","3.8993","0.3952"
"47.0000","3.9080","0.3952"
"47.1000","3.9160","0.3951"
"47.2000","3.9242","0.3948"
"47.3000","3.9327","0.3950"
"47.4000","3.9411","0.3951"
"47.5000","3.9493","0.3948"
"47.6000","3.9577","0.3947"
"47.7000","3.9657","0.3945"
"47.8000","3.9742","0.3946"
"47.9000","3.9827","0.3946"
"48.0000","3.9910","0.3944"
"48.1000","3.9994","0.3943"
"48.2000","4.0079","0.3945"
"48.3000","4.0158","0.3941"
"48.4000","4.0244","0.3940"
"48.5000","4.0327","0.3941"
"48.6000","4.0412","0.3939"
"48.7000","4.0493","0.3940"
"48.8000","4.0576","0.3937"
"48.9000","4.0655","0.3936"
"49.0000","4.0744","0.3935"
"49.1000","4.0828","0.3934"
"49.2000","4.0911","0.3936"
"49.3000","4.0996","0.3937"
"49.4000","4.1076","0.3933"
"49.5000","4.1158","0.3931"
"49.6000","4.1245","0.3930"
"49.7000","4.1327","0.3930"
"49.8000","4.1410","0.3928"
"49.9000","4.1494","0.3928"
"50.0000","4.1574","0.3924"
"50.1000","4.1658","0.3924"
"50.2000","4.1743","0.3923"
"50.3000","4.1828","0.3919"
"50.4000","4.1913","0.3922"
"50.5000","4.1996","0.3921"
"50.6000","4.2074","0.3916"
"50.7000","4.2161","0.3916"
"50.8000","4.2242","0.3914"
"50.9000","4.2326","0.3915"
"51.0000","4.2410","0.3912"
"51.1000","4.2493","0.3911"
"51.2000","4.2572","0.3908"
"51.3000","4.2660","0.3908"
"51.4000","4.2742","0.3909"
"51.5000","4.2826","0.3908"
"51.6000","4.2912","0.3907"
"51.7000","4.2993","0.3907"
"51.8000","4.3074","0.3903"
"51.9000","4.3161","0.3903"
"52.0000","4.3241","0.3900"
"52.1000","4.3326","0.3899"
"52.2000","4.3411","0.3900"
"52.3000","4.3491","0.3896"
"52.4000","4.3577","0.3896"
"52.5000","4.3662","0.3895"
"52.6000","4.3744","0.3895"
"52.7000","4.3829","0.3894"
"52.8000","4.3913","0.3893"
"52.9000","4.3992","0.3892"
"53.0000","4.4078","0.3893"
"53.1000","4.4160","0.3890"
"53.2000","4.4244","0.3888"
"53.3000","4.4328","0.3887"
"53.4000","4.4411","0.3886"
"53.5000","4.4490","0.3883"
"53.6000","4.4578","0.3882"
"53.7000","4.4659","0.3881"
"53.8000","4.4744","0.3881"
"53.9000","4.4829","0.3880"
"54.0000","4.4910","0.3877"
"54.1000","4.4990","0.3877"
"54.2000","4.5077","0.3876"
"54.3000","4.5159","0.3869"
"54.4000","4.5244","0.3871"
"54.5000","4.5325","0.3870"
"54.6000","4.5408","0.3866"
"54.7000","4.5490","0.3864"
"54.8000","4.5576","0.3864"
"54.9000","4.5659","0.3860"
"55.0000","4.5745","0.3862"
"55.1000","4.5827","0.3860"
"55.2000","4.5908","0.3852"
"55.3000","4.5993","0.3852"
"55.4000","4.6075","0.3850"
"55.5000","4.6161","0.3849"
"55.6000","4.6245","0.3849"
"55.7000","4.6327","0.3845"
"55.8000","4.6409","0.3842"
"55.9000","4.6494","0.3839"
"56.0000","4.6576","0.3837"
"56.1000","4.6663","0.3834"
"56.2000","4.6745","0.3831"
"56.3000","4.6828","0.3829"
"56.4000","4.6910","0.3827"
"56.5000","4.6993","0.3824"
"56.6000","4.7076","0.3816"
"56.7000","4.7162","0.3816"
"56.8000","4.7244","0.3811"
"56.9000","4.7327","0.3806"
"57.0000","4.7408","0.3803"
"57.1000","4.7493","0.3798"
"57.2000","4.7576","0.3794"
"57.3000","4.7662","0.3790"
"57.4000","4.7744","0.3784"
"57.5000","4.7827","0.3780"
"57.6000","4.7910","0.3773"
"57.7000","4.7993","0.3768"
"57.8000","4.8076","0.3760"
"57.9000","4.8161","0.3754"
"58.0000","4.8243","0.3745"
"58.1000","4.8324","0.3735"
"58.2000","4.8409","0.3722"
"58.3000","4.8491","0.3710"
"58.4000","4.8576","0.3698"
"58.5000","4.8660","0.3683"
"58.6000","4.8744","0.3664"
"58.7000","4.8825","0.3640"
"58.8000","4.8909","0.3596"
"58.9000","4.8993","0.3547"
"59.0000","4.9078","0.3495"
"59.1000","4.9161","0.3416"
"59.2000","4.9244","0.3278"
"59.3000","4.9327","0.3156"
"59.4000","4.9408","0.3032"
"59.5000","4.9491","0.2891"
"59.6000","4.9580","0.2689"
"59.7000","4.9661","0.2206"
"59.8000","4.9743","0.1565"
"59.9000","4.9828","0.1318"
"60.0000","4.9910","0.1097"
"60.1000","4.9991","0.0624"
"60.2000","5.0079","0.0606"
"60.3000","5.0160","0.0586"
"60.4000","5.0241","0.0568"
"60.5000","5.0325","0.0569"
"60.6000","5.0409","0.0571"
"60.7000","5.0494","0.0577"
"60.8000","5.0579","0.0578"
"60.9000","5.0660","0.0584"
"61.0000","5.0744","0.0588"
"61.1000","5.0827","0.0589"
"61.2000","5.0909","0.0591"
"61.3000","5.0994","0.0593"
"61.4000","5.1078","0.0594"
"61.5000","5.1158","0.0596"
"61.6000","5.1243","0.0600"
"61.7000","5.1325","0.0601"
"61.8000","5.1408","0.0602"
"61.9000","5.1495","0.0604"
"62.0000","5.1579","0.0606"
"62.1000","5.1661","0.0607"
"62.2000","5.1745","0.0610"
"62.3000","5.1826","0.0610"
"62.4000","5.1908","0.0610"
"62.5000","5.1995","0.0613"
"62.6000","5.2078","0.0611"
"62.7000","5.2159","0.0611"
"62.8000","5.2242","0.0610"
"62.9000","5.2326","0.0600"
"63.0000","5.2410","0.0595"
"63.1000","5.2494","0.0592"
"63.2000","5.2576","0.0589"
"63.3000","5.2660","0.0589"
"63.4000","5.2742","0.0589"
"63.5000","5.2825","0.0589"
"63.6000","5.2910","0.0587"
"63.7000","5.2994","0.0589"
"63.8000","5.3074","0.0586"
"63.9000","5.3159","0.0586"
"64.0000","5.3240","0.0580"
"64.1000","5.3325","0.0574"
"64.2000","5.3411","0.0573"
"64.3000","5.3495","0.0571"
"64.4000","5.3576","0.0569"
"64.5000","5.3663","0.0569"
"64.6000","5.3744","0.0564"
"64.7000","5.3826","0.0537"
"64.8000","5.3911","0.0538"
"64.9000","5.3994","0.0539"
"65.0000","5.4076","0.0536"
"65.1000","5.4160","0.0539"
"65.2000","5.4241","0.0537"
"65.3000","5.4326","0.0538"
"65.4000","5.4413","0.0540"
"65.5000","5.4494","0.0540"
"65.6000","5.4579","0.0538"
"65.7000","5.4661","0.0535"
"65.8000","5.4741","0.0524"
"65.9000","5.4826","0.0493"
"66.0000","5.4913","0.0484"
"66.1000","5.4991","0.0479"
"66.2000","5.5078","0.0474"
"66.3000","5.5158","0.0462"
"66.4000","5.5242","0.0441"
"66.5000","5.5327","0.0430"
"66.6000","5.5413","0.0431"
"66.7000","5.5490","0.0428"
"66.8000","5.5579","0.0428"
"66.9000","5.5660","0.0427"
"67.0000","5.5741","0.0430"
"67.0750","5.5805","0.0430"
