Time,Displacement,Force
"38.6000","3.2080","0.3169"
"38.7000","3.2169","0.3141"
"38.8000","3.2247","0.3107"
"38.9000","3.2332","0.3075"
"39.0000","3.2414","0.3043"
"39.1000","3.2495","0.3009"
"39.2000","3.2582","0.2963"
"39.3000","3.2666","0.2894"
"39.4000","3.2745","0.2789"
"39.5000","3.2830","0.2522"
"39.6000","3.2913","0.2269"
"39.7000","3.2995","0.2183"
"39.8000","3.3085","0.2135"
"39.9000","3.3167","0.2095"
"40.0000","3.3249","0.2053"
"40.1000","3.3332","0.2016"
"40.2000","3.3416","0.1975"
"40.3000","3.3496","0.1940"
"40.4000","3.3585","0.1912"
"40.5000","3.3665","0.1885"
"40.6000","3.3747","0.1862"
"40.7000","3.3831","0.1841"
"40.8000","3.3913","0.1822"
"40.9000","3.3997","0.1800"
"41.0000","3.4086","0.1780"
"41.1000","3.4165","0.1760"
"41.2000","3.4251","0.1738"
"41.3000","3.4332","0.1709"
"41.4000","3.4411","0.1683"
"41.5000","3.4499","0.1657"
"41.6000","3.4584","0.1634"
"41.7000","3.4662","0.1614"
"41.8000","3.4749","0.1593"
"41.9000","3.4830","0.1575"
"42.0000","3.4911","0.1558"
"42.1000","3.5001","0.1538"
"42.2000","3.5084","0.1519"
"42.3000","3.5163","0.1493"
"42.4000","3.5249","0.1473"
"42.5000","3.5329","0.1451"
"42.6000","3.5411","0.1430"
"42.7000","3.5498","0.1411"
"42.8000","3.5581","0.1395"
"42.9000","3.5664","0.1378"
"43.0000","3.5747","0.1363"
"43.1000","3.5828","0.1345"
"43.2000","3.5914","0.1331"
"43.3000","3.6000","0.1312"
"43.4000","3.6081","0.1294"
"43.5000","3.6167","0.1271"
"43.6000","3.6249","0.1243"
"43.7000","3.6328","0.1211"
"43.8000","3.6416","0.1172"
"43.9000","3.6501","0.1125"
"44.0000","3.6580","0.1051"
"44.1000","3.6667","0.0964"
"44.2000","3.6747","0.0816"
"44.3000","3.6828","0.0411"
"44.4000","3.6917","0.0346"
"44.5000","3.7000","0.0347"
"44.6000","3.7081","0.0347"
"44.7000","3.7167","0.0345"
"44.8000","3.7246","0.0348"
"44.9000","3.7329","0.0347"
"45.0000","3.7417","0.0348"
"45.1000","3.7499","0.0346"
"45.2000","3.7582","0.0346"
"45.3000","3.7665","0.0346"
"45.4000","3.7745","0.0347"
"45.5000","3.7832","0.0343"
"45.6000","3.7917","0.0348"
"45.7000","3.7998","0.0349"
"45.8000","3.8084","0.0345"
"45.9000","3.8167","0.0349"
"46.0000","3.8245","0.0346"
"46.1000","3.8332","0.0347"
"46.2000","3.8416","0.0347"
"46.3000","3.8497","0.0348"
"46.4000","3.8582","0.0345"
"46.5000","3.8664","0.0346"
"46.6000","3.8743","0.0346"
"46.7000","3.8832","0.0347"
"46.8000","3.8916","0.0348"
"46.9000","3.8998","0.0346"
"47.0000","3.9085","0.0345"
"47.1000","3.9164","0.0346"
"47.2000","3.9247","0.0346"
"47.3000","3.9332","0.0348"
"47.4000","3.9415","0.0347"
"47.5000","3.9498","0.0348"
"47.6000","3.9582","0.0347"
"47.7000","3.9661","0.0348"
"47.8000","3.9748","0.0347"
"47.9000","3.9832","0.0346"
"48.0000","3.9914","0.0348"
"48.1000","3.9999","0.0346"
"48.2000","4.0084","0.0348"
"48.3000","4.0162","0.0345"
"48.4000","4.0249","0.0346"
"48.5000","4.0332","0.0347"
"48.6000","4.0416","0.0348"
"48.7000","4.0499","0.0348"
"48.8000","4.0581","0.0346"
"48.9000","4.0661","0.0347"
"48.9110","4.0671","0.0347"
