Time,Displacement,Force
"14.8000","1.2264","0.4199"
"14.9000","1.2349","0.4195"
"15.0000","1.2429","0.4187"
"15.1000","1.2515","0.4180"
"15.2000","1.2596","0.4174"
"15.3000","1.2679","0.4169"
"15.4000","1.2766","0.4166"
"15.5000","1.2850","0.4161"
"15.6000","1.2931","0.4153"
"15.7000","1.3015","0.4149"
"15.8000","1.3099","0.4145"
"15.9000","1.3180","0.4142"
"16.0000","1.3266","0.4138"
"16.1000","1.3349","0.4133"
"16.2000","1.3433","0.4129"
"16.3000","1.3513","0.4126"
"16.4000","1.3595","0.4120"
"16.5000","1.3680","0.4119"
"16.6000","1.3765","0.4116"
"16.7000","1.3846","0.4111"
"16.8000","1.3935","0.4110"
"16.9000","1.4014","0.4103"
"17.0000","1.4095","0.4100"
"17.1000","1.4181","0.4101"
"17.2000","1.4268","0.4097"
"17.3000","1.4346","0.4092"
"17.4000","1.4433","0.4091"
"17.5000","1.4512","0.4088"
"17.6000","1.4598","0.4085"
"17.7000","1.4682","0.4083"
"17.8000","1.4765","0.4082"
"17.9000","1.4846","0.4076"
"18.0000","1.4933","0.4077"
"18.1000","1.5013","0.4072"
"18.2000","1.5096","0.4070"
"18.3000","1.5182","0.4070"
"18.4000","1.5264","0.4067"
"18.5000","1.5347","0.4062"
"18.6000","1.5429","0.4061"
"18.7000","1.5512","0.4058"
"18.8000","1.5598","0.4057"
"18.9000","1.5682","0.4056"
"19.0000","1.5766","0.4055"
"19.1000","1.5851","0.4051"
"19.2000","1.5929","0.4045"
"19.3000","1.6012","0.4046"
"19.4000","1.6098","0.4045"
"19.5000","1.6183","0.4045"
"19.6000","1.6264","0.4040"
"19.7000","1.6349","0.4039"
"19.8000","1.6428","0.4035"
"19.9000","1.6513","0.4034"
"20.0000","1.6596","0.4033"
"20.1000","1.6682","0.4032"
"20.2000","1.6764","0.4029"
"20.3000","1.6849","0.4027"
"20.4000","1.6930","0.4026"
"20.5000","1.7014","0.4025"
"20.6000","1.7097","0.4021"
"20.7000","1.7183","0.4023"
"20.8000","1.7266","0.4019"
"20.9000","1.7348","0.4017"
"21.0000","1.7429","0.4012"
"21.1000","1.7515","0.4013"
"21.2000","1.7598","0.4010"
"21.3000","1.7681","0.4008"
"21.4000","1.7769","0.4007"
"21.5000","1.7850","0.4006"
"21.6000","1.7930","0.4004"
"21.7000","1.8014","0.4001"
"21.8000","1.8098","0.3999"
"21.9000","1.8180","0.3997"
"22.0000","1.8267","0.3996"
"22.1000","1.8346","0.3989"
"22.2000","1.8429","0.3987"
"22.3000","1.8514","0.3985"
"22.4000","1.8600","0.3982"
"22.5000","1.8681","0.3977"
"22.6000","1.8768","0.3974"
"22.7000","1.8847","0.3964"
"22.8000","1.8932","0.3957"
"22.9000","1.9014","0.3947"
"23.0000","1.9098","0.3928"
"23.1000","1.9180","0.3127"
"23.1310","1.9209","0.0626"
"23.2310","1.9289","0.0344"
"23.3310","1.9372","0.0337"
"23.4310","1.9456","0.0338"
"23.5310","1.9541","0.0337"
"23.6310","1.9622","0.0337"
"23.7310","1.9708","0.0336"
"23.8310","1.9791","0.0338"
"23.9310","1.9873","0.0338"
"24.0310","1.9957","0.0336"
"24.1310","2.0041","0.0338"
"24.2310","2.0124","0.0338"
"24.3310","2.0208","0.0338"
"24.4310","2.0288","0.0335"
"24.5310","2.0373","0.0335"
"24.6310","2.0457","0.0335"
"24.7310","2.0542","0.0336"
"24.8310","2.0626","0.0334"
"24.9310","2.0708","0.0335"
"25.0310","2.0788","0.0336"
"25.1310","2.0873","0.0337"
"25.2310","2.0955","0.0337"
"25.3310","2.1040","0.0338"
"25.4310","2.1124","0.0335"
"25.5310","2.1206","0.0335"
"25.6310","2.1287","0.0336"
"25.7310","2.1373","0.0336"
"25.8310","2.1457","0.0335"
"25.9310","2.1540","0.0336"
"26.0310","2.1627","0.0337"
"26.1310","2.1707","0.0334"
"26.2310","2.1790","0.0335"
"26.3310","2.1873","0.0334"
"26.4310","2.1957","0.0336"
"26.5310","2.2041","0.0337"
"26.6310","2.2124","0.0336"
"26.7310","2.2205","0.0336"
"26.8310","2.2290","0.0333"
"26.9310","2.2373","0.0336"
"27.0310","2.2458","0.0335"
"27.1310","2.2543","0.0336"
"27.2310","2.2625","0.0337"
"27.3310","2.2706","0.0337"
"27.4310","2.2790","0.0337"
"27.5310","2.2873","0.0338"
"27.6310","2.2958","0.0337"
"27.7310","2.3042","0.0337"
"27.8310","2.3122","0.0337"
"27.9310","2.3205","0.0334"
"28.0000","2.3264","0.0335"
