Time,Displacement,Force
"6.4000","0.5247","0.3127"
"6.5000","0.5334","0.3165"
"6.6000","0.5416","0.3202"
"6.7000","0.5499","0.3239"
"6.8000","0.5585","0.3276"
"6.9000","0.5668","0.3313"
"7.0000","0.5747","0.3347"
"7.1000","0.5834","0.3384"
"7.2000","0.5917","0.3415"
"7.3000","0.6001","0.3449"
"7.4000","0.6085","0.3484"
"7.5000","0.6169","0.3515"
"7.6000","0.6250","0.3547"
"7.7000","0.6335","0.3578"
"7.8000","0.6415","0.3608"
"7.9000","0.6502","0.3641"
"8.0000","0.6585","0.3668"
"8.1000","0.6666","0.3696"
"8.2000","0.6748","0.3723"
"8.3000","0.6834","0.3754"
"8.4000","0.6914","0.3779"
"8.5000","0.7002","0.3809"
"8.6000","0.7086","0.3833"
"8.7000","0.7165","0.3856"
"8.8000","0.7251","0.3886"
"8.9000","0.7334","0.3909"
"9.0000","0.7414","0.3930"
"9.1000","0.7502","0.3957"
"9.2000","0.7582","0.3980"
"9.3000","0.7662","0.4001"
"9.4000","0.7749","0.4023"
"9.5000","0.7831","0.4047"
"9.6000","0.7914","0.4067"
"9.7000","0.8003","0.4091"
"9.8000","0.8084","0.4111"
"9.9000","0.8165","0.4129"
"10.0000","0.8250","0.4151"
"10.1000","0.8332","0.4172"
"10.2000","0.8417","0.4192"
"10.3000","0.8502","0.4211"
"10.4000","0.8582","0.4228"
"10.5000","0.8666","0.4248"
"10.6000","0.8750","0.4264"
"10.7000","0.8831","0.4279"
"10.8000","0.8919","0.4302"
"10.9000","0.9003","0.4318"
"11.0000","0.9082","0.4333"
"11.1000","0.9167","0.4349"
"11.2000","0.9251","0.4366"
"11.3000","0.9330","0.4380"
"11.4000","0.9418","0.4400"
"11.5000","0.9500","0.4410"
"11.6000","0.9581","0.4424"
"11.7000","0.9666","0.4439"
"11.8000","0.9749","0.4453"
"11.9000","0.9831","0.4467"
"12.0000","0.9920","0.4484"
"12.1000","1.0000","0.4491"
"12.2000","1.0083","0.4506"
"12.3000","1.0167","0.4517"
"12.4000","1.0250","0.4529"
"12.5000","1.0333","0.4541"
"12.6000","1.0419","0.4552"
"12.7000","1.0498","0.4559"
"12.8000","1.0583","0.4571"
"12.9000","1.0666","0.4578"
"13.0000","1.0748","0.4585"
"13.1000","1.0835","0.4593"
"13.2000","1.0919","0.4604"
"13.3000","1.0999","0.4604"
"13.4000","1.1085","0.4611"
"13.5000","1.1166","0.4615"
"13.6000","1.1248","0.4615"
"13.7000","1.1335","0.4623"
"13.8000","1.1419","0.4623"
"13.9000","1.1498","0.4621"
"14.0000","1.1583","0.4622"
"14.1000","1.1666","0.4621"
"14.2000","1.1749","0.4620"
"14.3000","1.1836","0.4618"
"14.4000","1.1916","0.4614"
"14.5000","1.2001","0.4608"
"14.6000","1.2082","0.4603"
"14.7000","1.2165","0.4597"
"14.8000","1.2249","0.4594"
"14.9000","1.2335","0.4591"
"15.0000","1.2415","0.4583"
"15.1000","1.2500","0.4579"
"15.2000","1.2581","0.4572"
"15.3000","1.2665","0.4567"
"15.4000","1.2750","0.4563"
"15.5000","1.2837","0.4560"
"15.6000","1.2916","0.4553"
"15.7000","1.3001","0.4550"
"15.8000","1.3085","0.4545"
"15.9000","1.3165","0.4538"
"16.0000","1.3251","0.4538"
"16.1000","1.3336","0.4531"
"16.2000","1.3418","0.4528"
"16.3000","1.3500","0.4523"
"16.4000","1.3581","0.4518"
"16.5000","1.3665","0.4517"
"16.6000","1.3751","0.4514"
"16.7000","1.3833","0.4511"
"16.8000","1.3919","0.4505"
"16.9000","1.4001","0.4503"
"17.0000","1.4081","0.4500"
"17.1000","1.4166","0.4496"
"17.2000","1.4253","0.4496"
"17.3000","1.4331","0.4489"
"17.4000","1.4418","0.4488"
"17.5000","1.4498","0.4483"
"17.6000","1.4583","0.4484"
"17.7000","1.4667","0.4481"
"17.8000","1.4752","0.4480"
"17.9000","1.4829","0.4472"
"18.0000","1.4919","0.4475"
"18.1000","1.4998","0.4469"
"18.2000","1.5081","0.4467"
"18.3000","1.5166","0.4467"
"18.4000","1.5251","0.4462"
"18.5000","1.5331","0.4460"
"18.6000","1.5415","0.4460"
"18.7000","1.5497","0.4456"
"18.8000","1.5583","0.4453"
"18.9000","1.5666","0.4452"
"19.0000","1.5751","0.4452"
"19.1000","1.5836","0.4448"
"19.2000","1.5916","0.4445"
"19.3000","1.5997","0.4444"
"19.4000","1.6084","0.4442"
"19.5000","1.6169","0.4444"
"19.6000","1.6250","0.4436"
"19.7000","1.6335","0.4437"
"19.8000","1.6415","0.4433"
"19.9000","1.6499","0.4433"
"20.0000","1.6582","0.4431"
"20.1000","1.6669","0.4431"
"20.2000","1.6750","0.4429"
"20.3000","1.6836","0.4427"
"20.4000","1.6916","0.4426"
"20.5000","1.7000","0.4422"
"20.6000","1.7083","0.4421"
"20.7000","1.7168","0.4419"
"20.8000","1.7250","0.4418"
"20.9000","1.7333","0.4415"
"21.0000","1.7415","0.4412"
"21.1000","1.7499","0.4412"
"21.2000","1.7583","0.4411"
"21.3000","1.7667","0.4410"
"21.4000","1.7752","0.4407"
"21.5000","1.7835","0.4405"
"21.6000","1.7914","0.4400"
"21.7000","1.7999","0.4400"
"21.8000","1.8082","0.4400"
"21.9000","1.8165","0.4395"
"22.0000","1.8251","0.4398"
"22.1000","1.8331","0.4393"
"22.2000","1.8413","0.4392"
"22.3000","1.8500","0.4391"
"22.4000","1.8585","0.4391"
"22.5000","1.8666","0.4388"
"22.6000","1.8754","0.4386"
"22.7000","1.8833","0.4383"
"22.8000","1.8917","0.4380"
"22.9000","1.8999","0.4379"
"23.0000","1.9085","0.4379"
"23.1000","1.9165","0.4376"
"23.2000","1.9250","0.4377"
"23.3000","1.9330","0.4374"
"23.4000","1.9416","0.4370"
"23.5000","1.9499","0.4368"
"23.6000","1.9583","0.4368"
"23.7000","1.9666","0.4365"
"23.8000","1.9752","0.4364"
"23.9000","1.9831","0.4359"
"24.0000","1.9918","0.4360"
"24.1000","2.0001","0.4356"
"24.2000","2.0083","0.4355"
"24.3000","2.0170","0.4352"
"24.4000","2.0249","0.4349"
"24.5000","2.0330","0.4347"
"24.6000","2.0417","0.4345"
"24.7000","2.0502","0.4344"
"24.8000","2.0584","0.4341"
"24.9000","2.0670","0.4341"
"25.0000","2.0750","0.4332"
"25.1000","2.0832","0.4333"
"25.2000","2.0916","0.4331"
"25.3000","2.1000","0.4329"
"25.4000","2.1083","0.4323"
"25.5000","2.1168","0.4323"
"25.6000","2.1247","0.4317"
"25.7000","2.1332","0.4315"
"25.8000","2.1416","0.4314"
"25.9000","2.1500","0.4311"
"26.0000","2.1585","0.4309"
"26.1000","2.1669","0.4306"
"26.2000","2.1748","0.4295"
"26.3000","2.1834","0.4292"
"26.4000","2.1915","0.4287"
"26.5000","2.1999","0.4282"
"26.6000","2.2084","0.4278"
"26.7000","2.2165","0.4270"
"26.8000","2.2247","0.4262"
"26.9000","2.2331","0.4254"
"27.0000","2.2415","0.4247"
"27.1000","2.2501","0.4241"
"27.2000","2.2584","0.4233"
"27.3000","2.2666","0.4225"
"27.4000","2.2748","0.4211"
"27.5000","2.2832","0.4198"
"27.6000","2.2916","0.4180"
"27.7000","2.3002","0.4133"
"27.8000","2.3084","0.4052"
"27.9000","2.3166","0.3958"
"28.0000","2.3249","0.1691"
"28.1000","2.3334","0.0398"
"28.2000","2.3418","0.0402"
"28.3000","2.3503","0.0400"
"28.4000","2.3585","0.0399"
"28.5000","2.3667","0.0400"
"28.6000","2.3750","0.0401"
"28.7000","2.3832","0.0401"
"28.8000","2.3919","0.0401"
"28.9000","2.4001","0.0404"
"29.0000","2.4083","0.0402"
"29.1000","2.4165","0.0405"
"29.2000","2.4249","0.0402"
"29.3000","2.4331","0.0402"
"29.4000","2.4419","0.0403"
"29.5000","2.4504","0.0402"
"29.6000","2.4585","0.0405"
"29.7000","2.4665","0.0405"
"29.8000","2.4750","0.0406"
"29.9000","2.4831","0.0408"
"30.0000","2.4917","0.0405"
"30.1000","2.5000","0.0406"
"30.2000","2.5081","0.0406"
"30.3000","2.5163","0.0409"
"30.4000","2.5249","0.0407"
"30.5000","2.5330","0.0407"
"30.6000","2.5419","0.0407"
"30.7000","2.5501","0.0408"
"30.8000","2.5581","0.0408"
"30.9000","2.5665","0.0410"
"31.0000","2.5750","0.0409"
"31.1000","2.5832","0.0410"
"31.2000","2.5920","0.0410"
"31.3000","2.6001","0.0408"
"31.4000","2.6083","0.0409"
"31.5000","2.6167","0.0409"
"31.6000","2.6250","0.0407"
"31.7000","2.6334","0.0409"
"31.8000","2.6420","0.0409"
"31.8680","2.6476","0.0409"
