Time,Displacement,Force
"20.6000","1.7083","0.4255"
"20.7000","1.7169","0.4257"
"20.8000","1.7250","0.4254"
"20.9000","1.7334","0.4252"
"21.0000","1.7414","0.4248"
"21.1000","1.7500","0.4250"
"21.2000","1.7582","0.4248"
"21.3000","1.7667","0.4248"
"21.4000","1.7752","0.4247"
"21.5000","1.7836","0.4244"
"21.6000","1.7914","0.4242"
"21.7000","1.7999","0.4241"
"21.8000","1.8082","0.4240"
"21.9000","1.8165","0.4235"
"22.0000","1.8251","0.4238"
"22.1000","1.8331","0.4236"
"22.2000","1.8413","0.4234"
"22.3000","1.8499","0.4233"
"22.4000","1.8585","0.4233"
"22.5000","1.8666","0.4231"
"22.6000","1.8754","0.4232"
"22.7000","1.8833","0.4229"
"22.8000","1.8917","0.4228"
"22.9000","1.8999","0.4227"
"23.0000","1.9085","0.4223"
"23.1000","1.9165","0.4225"
"23.2000","1.9250","0.4224"
"23.3000","1.9330","0.4220"
"23.4000","1.9416","0.4220"
"23.5000","1.9499","0.4222"
"23.6000","1.9583","0.4222"
"23.7000","1.9666","0.4219"
"23.8000","1.9752","0.4218"
"23.9000","1.9831","0.4216"
"24.0000","1.9918","0.4215"
"24.1000","2.0000","0.4215"
"24.2000","2.0083","0.4213"
"24.3000","2.0170","0.4215"
"24.4000","2.0249","0.4210"
"24.5000","2.0330","0.4210"
"24.6000","2.0417","0.4211"
"24.7000","2.0502","0.4211"
"24.8000","2.0584","0.4208"
"24.9000","2.0670","0.4210"
"25.0000","2.0749","0.4208"
"25.1000","2.0832","0.4207"
"25.2000","2.0916","0.4205"
"25.3000","2.1000","0.4207"
"25.4000","2.1083","0.4206"
"25.5000","2.1168","0.4203"
"25.6000","2.1247","0.4202"
"25.7000","2.1332","0.4201"
"25.8000","2.1416","0.4201"
"25.9000","2.1500","0.4201"
"26.0000","2.1585","0.4199"
"26.1000","2.1668","0.4199"
"26.2000","2.1749","0.4197"
"26.3000","2.1834","0.4198"
"26.4000","2.1915","0.4196"
"26.5000","2.1999","0.4193"
"26.6000","2.2084","0.4195"
"26.7000","2.2164","0.4193"
"26.8000","2.2247","0.4192"
"26.9000","2.2331","0.4191"
"27.0000","2.2415","0.4192"
"27.1000","2.2501","0.4193"
"27.2000","2.2584","0.4192"
"27.3000","2.2666","0.4188"
"27.4000","2.2748","0.4188"
"27.5000","2.2832","0.4187"
"27.6000","2.2916","0.4188"
"27.7000","2.3002","0.4189"
"27.8000","2.3084","0.4186"
"27.9000","2.3166","0.4186"
"28.0000","2.3249","0.4185"
"28.1000","2.3333","0.4185"
"28.2000","2.3418","0.4183"
"28.3000","2.3503","0.4183"
"28.4000","2.3585","0.4185"
"28.5000","2.3666","0.4183"
"28.6000","2.3750","0.4179"
"28.7000","2.3832","0.4179"
"28.8000","2.3919","0.4180"
"28.9000","2.4001","0.4179"
"29.0000","2.4083","0.4177"
"29.1000","2.4165","0.4178"
"29.2000","2.4249","0.4177"
"29.3000","2.4331","0.4175"
"29.4000","2.4419","0.4179"
"29.5000","2.4504","0.4178"
"29.6000","2.4585","0.4176"
"29.7000","2.4665","0.4174"
"29.8000","2.4750","0.4172"
"29.9000","2.4831","0.4172"
"30.0000","2.4917","0.4172"
"30.1000","2.5000","0.4172"
"30.2000","2.5081","0.4170"
"30.3000","2.5163","0.4168"
"30.4000","2.5249","0.4169"
"30.5000","2.5330","0.4168"
"30.6000","2.5418","0.4171"
"30.7000","2.5501","0.4169"
"30.8000","2.5581","0.4167"
"30.9000","2.5665","0.4164"
"31.0000","2.5750","0.4165"
"31.1000","2.5832","0.4166"
"31.2000","2.5920","0.4166"
"31.3000","2.6002","0.4165"
"31.4000","2.6083","0.4164"
"31.5000","2.6167","0.4162"
"31.6000","2.6250","0.4163"
"31.7000","2.6334","0.4162"
"31.8000","2.6420","0.4163"
"31.9000","2.6502","0.4160"
"32.0000","2.6582","0.4159"
"32.1000","2.6668","0.4161"
"32.2000","2.6749","0.4160"
"32.3000","2.6835","0.4161"
"32.4000","2.6917","0.4159"
"32.5000","2.6998","0.4157"
"32.6000","2.7081","0.4158"
"32.7000","2.7167","0.4158"
"32.8000","2.7247","0.4156"
"32.9000","2.7337","0.4159"
"33.0000","2.7418","0.4157"
"33.1000","2.7499","0.4154"
"33.2000","2.7583","0.4156"
"33.3000","2.7667","0.4154"
"33.4000","2.7747","0.4153"
"33.5000","2.7837","0.4154"
"33.6000","2.7915","0.4153"
"33.7000","2.7998","0.4150"
"33.8000","2.8081","0.4151"
"33.9000","2.8165","0.4151"
"34.0000","2.8249","0.4151"
"34.1000","2.8336","0.4154"
"34.2000","2.8417","0.4150"
"34.3000","2.8498","0.4150"
"34.4000","2.8582","0.4150"
"34.5000","2.8665","0.4149"
"34.6000","2.8752","0.4149"
"34.7000","2.8835","0.4146"
"34.8000","2.8917","0.4147"
"34.9000","2.8998","0.4147"
"35.0000","2.9083","0.4145"
"35.1000","2.9164","0.4144"
"35.2000","2.9254","0.4148"
"35.3000","2.9334","0.4143"
"35.4000","2.9418","0.4144"
"35.5000","2.9499","0.4144"
"35.6000","2.9582","0.4143"
"35.7000","2.9663","0.4141"
"35.8000","2.9753","0.4143"
"35.9000","2.9832","0.4140"
"36.0000","2.9916","0.4142"
"36.1000","2.9996","0.4138"
"36.2000","3.0082","0.4140"
"36.3000","3.0165","0.4138"
"36.4000","3.0253","0.4143"
"36.5000","3.0335","0.4138"
"36.6000","3.0418","0.4140"
"36.7000","3.0500","0.4139"
"36.8000","3.0582","0.4137"
"36.9000","3.0669","0.4139"
"37.0000","3.0752","0.4138"
"37.1000","3.0832","0.4135"
"37.2000","3.0916","0.4137"
"37.3000","3.0999","0.4136"
"37.4000","3.1080","0.4134"
"37.5000","3.1170","0.4137"
"37.6000","3.1252","0.4135"
"37.7000","3.1333","0.4134"
"37.8000","3.1417","0.4135"
"37.9000","3.1501","0.4133"
"38.0000","3.1580","0.4131"
"38.1000","3.1671","0.4136"
"38.2000","3.1750","0.4132"
"38.3000","3.1832","0.4130"
"38.4000","3.1916","0.4132"
"38.5000","3.1999","0.4131"
"38.6000","3.2082","0.4131"
"38.7000","3.2170","0.4133"
"38.8000","3.2248","0.4129"
"38.9000","3.2334","0.4128"
"39.0000","3.2416","0.4128"
"39.1000","3.2496","0.4127"
"39.2000","3.2584","0.4128"
"39.3000","3.2668","0.4129"
"39.4000","3.2746","0.4125"
"39.5000","3.2832","0.4127"
"39.6000","3.2915","0.4126"
"39.7000","3.2996","0.4124"
"39.8000","3.3086","0.4128"
"39.9000","3.3169","0.4124"
"40.0000","3.3251","0.4123"
"40.1000","3.3334","0.4123"
"40.2000","3.3417","0.4124"
"40.3000","3.3498","0.4121"
"40.4000","3.3587","0.4123"
"40.5000","3.3667","0.4122"
"40.6000","3.3749","0.4119"
"40.7000","3.3832","0.4121"
"40.8000","3.3915","0.4118"
"40.9000","3.3999","0.4120"
"41.0000","3.4087","0.4119"
"41.1000","3.4167","0.4119"
"41.2000","3.4253","0.4118"
"41.3000","3.4333","0.4116"
"41.4000","3.4413","0.4116"
"41.5000","3.4501","0.4117"
"41.6000","3.4586","0.4117"
"41.7000","3.4664","0.4114"
"41.8000","3.4751","0.4118"
"41.9000","3.4832","0.4114"
"42.0000","3.4913","0.4110"
"42.1000","3.5002","0.4113"
"42.2000","3.5085","0.4114"
"42.3000","3.5165","0.4113"
"42.4000","3.5250","0.4110"
"42.5000","3.5331","0.4111"
"42.6000","3.5413","0.4111"
"42.7000","3.5500","0.4111"
"42.8000","3.5583","0.4109"
"42.9000","3.5666","0.4109"
"43.0000","3.5748","0.4108"
"43.1000","3.5830","0.4106"
"43.2000","3.5916","0.4107"
"43.3000","3.6002","0.4108"
"43.4000","3.6082","0.4108"
"43.5000","3.6168","0.4107"
"43.6000","3.6251","0.4104"
"43.7000","3.6330","0.4106"
"43.8000","3.6418","0.4105"
"43.9000","3.6503","0.4105"
"44.0000","3.6582","0.4103"
"44.1000","3.6668","0.4104"
"44.2000","3.6749","0.4102"
"44.3000","3.6829","0.4099"
"44.4000","3.6918","0.4105"
"44.5000","3.7001","0.4102"
"44.6000","3.7083","0.4099"
"44.7000","3.7169","0.4101"
"44.8000","3.7248","0.4098"
"44.9000","3.7331","0.4097"
"45.0000","3.7419","0.4096"
"45.1000","3.7501","0.4097"
"45.2000","3.7583","0.4097"
"45.3000","3.7667","0.4094"
"45.4000","3.7747","0.4093"
"45.5000","3.7833","0.4095"
"45.6000","3.7919","0.4095"
"45.7000","3.8000","0.4093"
"45.8000","3.8086","0.4095"
"45.9000","3.8169","0.4092"
"46.0000","3.8246","0.4087"
"46.1000","3.8334","0.4091"
"46.2000","3.8418","0.4089"
"46.3000","3.8499","0.4087"
"46.4000","3.8584","0.4086"
"46.5000","3.8666","0.4086"
"46.6000","3.8745","0.4084"
"46.7000","3.8833","0.4083"
"46.8000","3.8918","0.4085"
"46.9000","3.8999","0.4084"
"47.0000","3.9086","0.4083"
"47.1000","3.9166","0.4081"
"47.2000","3.9249","0.4078"
"47.3000","3.9334","0.4079"
"47.4000","3.9417","0.4075"
"47.5000","3.9500","0.4078"
"47.6000","3.9584","0.4076"
"47.7000","3.9663","0.4073"
"47.8000","3.9749","0.4072"
"47.9000","3.9833","0.4071"
"48.0000","3.9916","0.4072"
"48.1000","4.0000","0.4069"
"48.2000","4.0086","0.4069"
"48.3000","4.0164","0.4064"
"48.4000","4.0251","0.4065"
"48.5000","4.0334","0.4064"
"48.6000","4.0418","0.4063"
"48.7000","4.0500","0.4060"
"48.8000","4.0583","0.4058"
"48.9000","4.0663","0.4057"
"49.0000","4.0751","0.4056"
"49.1000","4.0836","0.4053"
"49.2000","4.0918","0.4050"
"49.3000","4.1003","0.4052"
"49.4000","4.1083","0.4047"
"49.5000","4.1166","0.4044"
"49.6000","4.1251","0.4045"
"49.7000","4.1334","0.4042"
"49.8000","4.1417","0.4040"
"49.9000","4.1500","0.4039"
"50.0000","4.1580","0.4034"
"50.1000","4.1665","0.4032"
"50.2000","4.1750","0.4031"
"50.3000","4.1835","0.4029"
"50.4000","4.1920","0.4025"
"50.5000","4.2003","0.4020"
"50.6000","4.2080","0.4014"
"50.7000","4.2168","0.4015"
"50.8000","4.2249","0.4008"
"50.9000","4.2333","0.4000"
"51.0000","4.2416","0.3999"
"51.1000","4.2499","0.3994"
"51.2000","4.2578","0.3983"
"51.3000","4.2667","0.3979"
"51.4000","4.2748","0.3972"
"51.5000","4.2833","0.3965"
"51.6000","4.2918","0.3957"
"51.7000","4.2999","0.3949"
"51.8000","4.3081","0.3937"
"51.9000","4.3167","0.3930"
"52.0000","4.3248","0.3917"
"52.1000","4.3333","0.3903"
"52.2000","4.3418","0.3890"
"52.3000","4.3497","0.3875"
"52.4000","4.3584","0.3860"
"52.5000","4.3668","0.3847"
"52.6000","4.3751","0.3832"
"52.7000","4.3836","0.3817"
"52.8000","4.3920","0.3801"
"52.9000","4.3999","0.3784"
"53.0000","4.4085","0.3771"
"53.1000","4.4166","0.3752"
"53.2000","4.4251","0.3732"
"53.3000","4.4334","0.3708"
"53.4000","4.4417","0.3680"
"53.5000","4.4496","0.3636"
"53.6000","4.4585","0.3592"
"53.7000","4.4666","0.3547"
"53.8000","4.4751","0.3501"
"53.9000","4.4835","0.3461"
"54.0000","4.4917","0.3424"
"54.1000","4.4997","0.3394"
"54.2000","4.5083","0.3365"
"54.3000","4.5165","0.3332"
"54.4000","4.5251","0.3302"
"54.5000","4.5332","0.3260"
"54.6000","4.5414","0.3208"
"54.7000","4.5497","0.3155"
"54.8000","4.5582","0.3109"
"54.9000","4.5666","0.3060"
"55.0000","4.5752","0.3011"
"55.1000","4.5834","0.2968"
"55.2000","4.5915","0.2930"
"55.3000","4.6000","0.2891"
"55.4000","4.6082","0.2854"
"55.5000","4.6168","0.2818"
"55.6000","4.6252","0.2781"
"55.7000","4.6333","0.2750"
"55.8000","4.6416","0.2709"
"55.9000","4.6500","0.2679"
"56.0000","4.6583","0.2648"
"56.1000","4.6669","0.2616"
"56.2000","4.6751","0.2581"
"56.3000","4.6835","0.2553"
"56.4000","4.6916","0.2523"
"56.5000","4.7000","0.2494"
"56.6000","4.7083","0.2469"
"56.7000","4.7168","0.2441"
"56.8000","4.7250","0.2409"
"56.9000","4.7333","0.2372"
"57.0000","4.7415","0.2333"
"57.1000","4.7500","0.2262"
"57.2000","4.7583","0.2149"
"57.3000","4.7669","0.2038"
"57.4000","4.7751","0.1922"
"57.5000","4.7834","0.1701"
"57.6000","4.7917","0.1456"
"57.7000","4.7999","0.1307"
"57.8000","4.8083","0.1142"
"57.9000","4.8168","0.0922"
"58.0000","4.8250","0.0662"
"58.1000","4.8331","0.0480"
"58.2000","4.8416","0.0455"
"58.3000","4.8499","0.0422"
"58.4000","4.8583","0.0390"
"58.5000","4.8668","0.0383"
"58.6000","4.8751","0.0384"
"58.7000","4.8832","0.0383"
"58.8000","4.8916","0.0384"
"58.9000","4.8999","0.0383"
"59.0000","4.9085","0.0383"
"59.1000","4.9167","0.0384"
"59.2000","4.9250","0.0381"
"59.3000","4.9334","0.0383"
"59.4000","4.9415","0.0380"
"59.5000","4.9498","0.0380"
"59.6000","4.9586","0.0379"
"59.7000","4.9666","0.0381"
"59.8000","4.9749","0.0380"
"59.9000","4.9834","0.0382"
"60.0000","4.9916","0.0379"
"60.1000","4.9997","0.0380"
"60.2000","5.0085","0.0382"
"60.3000","5.0166","0.0381"
"60.4000","5.0248","0.0380"
"60.5000","5.0332","0.0380"
"60.6000","5.0415","0.0381"
"60.7000","5.0500","0.0382"
"60.8000","5.0586","0.0382"
"60.9000","5.0666","0.0382"
"61.0000","5.0751","0.0380"
"61.1000","5.0834","0.0382"
"61.1650","5.0887","0.0381"
